Gmt time,Open,High,Low,Close,Volume
01.09.2015 18:00:00.000,119.802,119.879,119.672,119.788,8431.7002
01.09.2015 19:00:00.000,119.788,119.853,119.630,119.724,8579.3701
01.09.2015 20:00:00.000,119.721,119.793,119.248,119.371,4575.0298
01.09.2015 21:00:00.000,119.370,119.423,119.223,119.382,2050.6001
01.09.2015 22:00:00.000,119.385,119.630,119.365,119.613,3403.8301
01.09.2015 23:00:00.000,119.611,119.767,119.569,119.719,3305.54
02.09.2015 00:00:00.000,119.717,120.460,119.713,120.339,12700.7695
02.09.2015 01:00:00.000,120.339,120.436,120.053,120.269,10026.7305
02.09.2015 02:00:00.000,120.269,120.269,119.914,119.943,6994.71
02.09.2015 03:00:00.000,119.943,120.305,119.928,120.284,6378.6299
02.09.2015 04:00:00.000,120.285,120.309,120.121,120.204,5050.3301
02.09.2015 05:00:00.000,120.206,120.265,119.916,120.013,8305.9805
02.09.2015 06:00:00.000,120.015,120.236,119.987,119.993,6949.77
02.09.2015 07:00:00.000,119.992,120.158,119.950,120.061,8682.9502
02.09.2015 08:00:00.000,120.062,120.076,119.697,119.836,9897.0195
02.09.2015 09:00:00.000,119.837,120.029,119.703,120.003,8172.4399
02.09.2015 10:00:00.000,120.003,120.170,119.963,119.983,7046.4399
02.09.2015 11:00:00.000,119.982,120.160,119.971,120.109,5971.5601
02.09.2015 12:00:00.000,120.107,120.297,119.993,120.289,8919.1904
02.09.2015 13:00:00.000,120.291,120.344,120.069,120.105,9521.79
02.09.2015 14:00:00.000,120.105,120.206,119.963,120.206,11655.1602
02.09.2015 15:00:00.000,120.204,120.216,119.963,120.007,8255.0898
02.09.2015 16:00:00.000,120.007,120.186,119.941,120.144,5714.75
02.09.2015 17:00:00.000,120.143,120.165,120.062,120.089,3658.3799
02.09.2015 18:00:00.000,120.093,120.277,120.074,120.228,6054.48
02.09.2015 19:00:00.000,120.228,120.291,120.127,120.288,4052.78
02.09.2015 20:00:00.000,120.288,120.342,120.207,120.327,1958.8199
02.09.2015 21:00:00.000,120.324,120.358,120.296,120.353,1063.0601
02.09.2015 22:00:00.000,120.350,120.616,120.342,120.492,3153.1101
02.09.2015 23:00:00.000,120.492,120.655,120.443,120.622,3366.48
03.09.2015 00:00:00.000,120.622,120.687,120.551,120.623,6475.4302
03.09.2015 01:00:00.000,120.623,120.623,120.315,120.445,6511.46
03.09.2015 02:00:00.000,120.447,120.604,120.446,120.574,4271.3799
03.09.2015 03:00:00.000,120.575,120.697,120.487,120.495,3683.1101
03.09.2015 04:00:00.000,120.497,120.580,120.494,120.535,4099.5601
03.09.2015 05:00:00.000,120.535,120.538,120.344,120.362,5270.9702
03.09.2015 06:00:00.000,120.358,120.478,120.353,120.430,4336.3701
03.09.2015 07:00:00.000,120.429,120.447,120.207,120.379,7633.3198
03.09.2015 08:00:00.000,120.375,120.388,120.233,120.288,5876.2998
03.09.2015 09:00:00.000,120.288,120.398,120.260,120.353,5027.0698
03.09.2015 10:00:00.000,120.354,120.405,120.280,120.280,5203.6699
03.09.2015 11:00:00.000,120.278,120.312,120.135,120.245,5343.6699
03.09.2015 12:00:00.000,120.244,120.377,120.057,120.207,10645.0596
03.09.2015 13:00:00.000,120.207,120.233,119.645,119.832,13271.4805
03.09.2015 14:00:00.000,119.830,120.393,119.830,120.272,10419.0801
03.09.2015 15:00:00.000,120.272,120.319,120.115,120.210,8572.9004
03.09.2015 16:00:00.000,120.211,120.236,119.954,120.002,5434.0898
03.09.2015 17:00:00.000,120.003,120.026,119.766,119.909,7120.25
03.09.2015 18:00:00.000,119.915,120.108,119.897,119.972,6672.1001
03.09.2015 19:00:00.000,119.972,120.009,119.823,119.961,6974.4502
03.09.2015 20:00:00.000,119.960,120.090,119.883,120.056,2063.05
03.09.2015 21:00:00.000,120.058,120.148,120.034,120.083,1526.92
03.09.2015 22:00:00.000,120.088,120.186,120.057,120.183,1972.3199
03.09.2015 23:00:00.000,120.183,120.185,120.016,120.120,2508.05
04.09.2015 00:00:00.000,120.118,120.126,119.759,119.795,8593.4805
04.09.2015 01:00:00.000,119.795,119.914,119.697,119.846,6960.0898
04.09.2015 02:00:00.000,119.847,119.847,119.487,119.550,6107.77
04.09.2015 03:00:00.000,119.550,119.636,119.283,119.405,6390.71
04.09.2015 04:00:00.000,119.405,119.405,119.108,119.272,7723.79
04.09.2015 05:00:00.000,119.270,119.465,119.192,119.332,7848.3101
04.09.2015 06:00:00.000,119.331,119.576,119.297,119.549,6309.5298
04.09.2015 07:00:00.000,119.550,119.556,119.205,119.233,8881.8398
04.09.2015 08:00:00.000,119.232,119.278,118.838,119.075,9665.9697
04.09.2015 09:00:00.000,119.074,119.192,118.966,119.041,6029.7002
04.09.2015 10:00:00.000,119.043,119.135,118.964,119.107,5960.5098
04.09.2015 11:00:00.000,119.106,119.195,119.096,119.109,4833.1602
04.09.2015 12:00:00.000,119.108,119.628,118.590,119.072,14066.5801
04.09.2015 13:00:00.000,119.073,119.424,118.914,119.254,13217.7197
04.09.2015 14:00:00.000,119.254,119.405,119.162,119.166,10762.8496
04.09.2015 15:00:00.000,119.169,119.227,118.926,119.051,10192.4102
04.09.2015 16:00:00.000,119.050,119.057,118.845,118.915,7128.5601
04.09.2015 17:00:00.000,118.919,118.938,118.773,118.844,5714.1099
04.09.2015 18:00:00.000,118.844,118.967,118.816,118.965,3829.6201
04.09.2015 19:00:00.000,118.966,119.112,118.881,119.030,5827.6201
04.09.2015 20:00:00.000,119.032,119.070,118.963,118.997,2280.46
04.09.2015 21:00:00.000,118.997,118.997,118.997,118.997,0
04.09.2015 22:00:00.000,118.997,118.997,118.997,118.997,0
04.09.2015 23:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 00:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 01:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 02:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 03:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 04:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 05:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 06:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 07:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 08:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 09:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 10:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 11:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 12:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 13:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 14:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 15:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 16:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 17:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 18:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 19:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 20:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 21:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 22:00:00.000,118.997,118.997,118.997,118.997,0
05.09.2015 23:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 00:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 01:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 02:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 03:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 04:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 05:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 06:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 07:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 08:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 09:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 10:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 11:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 12:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 13:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 14:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 15:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 16:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 17:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 18:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 19:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 20:00:00.000,118.997,118.997,118.997,118.997,0
06.09.2015 21:00:00.000,118.913,118.977,118.848,118.956,718.69
06.09.2015 22:00:00.000,118.963,119.211,118.941,119.180,2376.79
06.09.2015 23:00:00.000,119.179,119.191,119.033,119.151,3411.7
07.09.2015 00:00:00.000,119.150,119.311,118.798,119.132,11665.4697
07.09.2015 01:00:00.000,119.131,119.588,119.058,119.417,11484.5
07.09.2015 02:00:00.000,119.417,119.461,119.206,119.387,7000.02
07.09.2015 03:00:00.000,119.387,119.527,119.297,119.448,6032.9302
07.09.2015 04:00:00.000,119.448,119.464,119.259,119.430,4965.79
07.09.2015 05:00:00.000,119.432,119.472,119.285,119.331,5969.6699
07.09.2015 06:00:00.000,119.331,119.459,119.232,119.277,5821.2798
07.09.2015 07:00:00.000,119.279,119.391,119.259,119.296,7913.3701
07.09.2015 08:00:00.000,119.295,119.409,119.235,119.272,6845.6099
07.09.2015 09:00:00.000,119.273,119.412,119.126,119.354,6900.1602
07.09.2015 10:00:00.000,119.356,119.437,119.290,119.390,5222.4702
07.09.2015 11:00:00.000,119.389,119.417,119.347,119.409,5491.7002
07.09.2015 12:00:00.000,119.410,119.483,119.379,119.413,4687.1499
07.09.2015 13:00:00.000,119.414,119.436,119.340,119.365,3388.46
07.09.2015 14:00:00.000,119.368,119.389,119.319,119.334,3151.0801
07.09.2015 15:00:00.000,119.334,119.404,119.331,119.366,3305.95
07.09.2015 16:00:00.000,119.366,119.367,119.293,119.332,1860.71
07.09.2015 17:00:00.000,119.332,119.381,119.327,119.347,1080.6899
07.09.2015 18:00:00.000,119.346,119.372,119.345,119.359,563.36
07.09.2015 19:00:00.000,119.360,119.362,119.302,119.325,708.35
07.09.2015 20:00:00.000,119.323,119.323,119.266,119.269,1158.53
07.09.2015 21:00:00.000,119.270,119.292,119.265,119.267,591.19
07.09.2015 22:00:00.000,119.267,119.281,119.227,119.240,1076.59
07.09.2015 23:00:00.000,119.242,119.478,119.240,119.429,3118.5
08.09.2015 00:00:00.000,119.431,119.532,119.340,119.404,6434.3799
08.09.2015 01:00:00.000,119.403,119.468,119.250,119.294,7270.5298
08.09.2015 02:00:00.000,119.297,119.356,119.164,119.250,7038.98
08.09.2015 03:00:00.000,119.251,119.261,118.852,118.929,7861.7202
08.09.2015 04:00:00.000,118.930,119.074,118.876,119.059,6601.3398
08.09.2015 05:00:00.000,119.059,119.177,118.943,119.115,7771.0698
08.09.2015 06:00:00.000,119.117,119.881,119.111,119.832,11163.2695
08.09.2015 07:00:00.000,119.833,120.227,119.832,120.158,13169.3203
08.09.2015 08:00:00.000,120.157,120.157,119.921,119.934,8975.79
08.09.2015 09:00:00.000,119.932,120.176,119.914,120.062,8571.75
08.09.2015 10:00:00.000,120.063,120.174,119.969,119.997,5857.6001
08.09.2015 11:00:00.000,119.999,120.057,119.853,119.970,7217.2402
08.09.2015 12:00:00.000,119.971,120.074,119.881,120.012,8231.9004
08.09.2015 13:00:00.000,120.012,120.061,119.924,119.971,8239.8203
08.09.2015 14:00:00.000,119.973,119.994,119.714,119.753,10777.9102
08.09.2015 15:00:00.000,119.754,119.775,119.659,119.736,8860.4902
08.09.2015 16:00:00.000,119.735,119.901,119.713,119.804,5553.5498
08.09.2015 17:00:00.000,119.805,119.947,119.801,119.932,4611.6899
08.09.2015 18:00:00.000,119.931,120.022,119.913,119.969,4681.6802
08.09.2015 19:00:00.000,119.969,119.972,119.820,119.921,4672.6401
08.09.2015 20:00:00.000,119.922,119.922,119.780,119.809,2630.8
08.09.2015 21:00:00.000,119.807,119.911,119.801,119.888,2180.1499
08.09.2015 22:00:00.000,119.890,119.997,119.875,119.976,2811.1101
08.09.2015 23:00:00.000,119.979,120.109,119.938,120.102,3026.99
09.09.2015 00:00:00.000,120.102,120.327,120.071,120.276,8745.5
09.09.2015 01:00:00.000,120.276,120.362,120.152,120.268,8115.6899
09.09.2015 02:00:00.000,120.270,120.456,120.192,120.373,7518.3999
09.09.2015 03:00:00.000,120.374,120.393,120.276,120.343,4567.7598
09.09.2015 04:00:00.000,120.345,120.388,120.226,120.250,4649.9199
09.09.2015 05:00:00.000,120.251,120.507,120.219,120.494,7276.5
09.09.2015 06:00:00.000,120.495,120.586,120.374,120.575,8961.2305
09.09.2015 07:00:00.000,120.573,120.735,120.507,120.677,10241.1699
09.09.2015 08:00:00.000,120.678,120.708,120.359,120.426,9389.2197
09.09.2015 09:00:00.000,120.427,120.607,120.374,120.512,6918.7202
09.09.2015 10:00:00.000,120.513,120.608,120.452,120.606,6265.1802
09.09.2015 11:00:00.000,120.606,120.952,120.584,120.941,8461.6299
09.09.2015 12:00:00.000,120.940,121.008,120.822,121.000,7622.48
09.09.2015 13:00:00.000,120.998,121.166,120.924,121.099,10983.1201
09.09.2015 14:00:00.000,121.099,121.196,120.866,120.957,12267.5195
09.09.2015 15:00:00.000,120.958,121.107,120.917,120.949,11022.0596
09.09.2015 16:00:00.000,120.948,121.167,120.944,121.077,6921.9399
09.09.2015 17:00:00.000,121.076,121.110,120.834,120.860,7960.4502
09.09.2015 18:00:00.000,120.857,120.882,120.532,120.596,10532.6201
09.09.2015 19:00:00.000,120.595,120.737,120.446,120.482,9253.5303
09.09.2015 20:00:00.000,120.482,120.564,120.424,120.492,3480.3799
09.09.2015 21:00:00.000,120.490,120.533,120.274,120.403,4334.6899
09.09.2015 22:00:00.000,120.403,120.424,120.270,120.324,4039.53
09.09.2015 23:00:00.000,120.323,120.417,120.174,120.246,4527.02
10.09.2015 00:00:00.000,120.251,120.286,120.061,120.255,10253.6299
10.09.2015 01:00:00.000,120.254,120.295,119.977,120.272,9836.71
10.09.2015 02:00:00.000,120.273,120.474,120.273,120.405,6803.0098
10.09.2015 03:00:00.000,120.404,120.546,120.303,120.486,5130.5698
10.09.2015 04:00:00.000,120.486,121.310,120.307,120.617,7894.4902
10.09.2015 05:00:00.000,120.618,120.962,120.506,120.817,9079.7402
10.09.2015 06:00:00.000,120.816,120.834,120.623,120.699,7756.4102
10.09.2015 07:00:00.000,120.701,121.055,120.694,120.869,10434.54
10.09.2015 08:00:00.000,120.869,120.928,120.751,120.866,9490.8701
10.09.2015 09:00:00.000,120.868,121.325,120.830,121.208,9550.0596
10.09.2015 10:00:00.000,121.207,121.265,121.065,121.247,8597.2998
10.09.2015 11:00:00.000,121.246,121.284,121.044,121.061,9325.4902
10.09.2015 12:00:00.000,121.060,121.157,120.592,120.752,11288.1201
10.09.2015 13:00:00.000,120.751,120.941,120.745,120.770,11452.6504
10.09.2015 14:00:00.000,120.772,120.851,120.634,120.826,11175.3604
10.09.2015 15:00:00.000,120.826,120.835,120.461,120.719,11845.0303
10.09.2015 16:00:00.000,120.720,120.765,120.560,120.602,6103.1401
10.09.2015 17:00:00.000,120.601,120.713,120.508,120.655,7167.1699
10.09.2015 18:00:00.000,120.656,120.697,120.558,120.588,4878.3701
10.09.2015 19:00:00.000,120.588,120.679,120.519,120.606,5938.8101
10.09.2015 20:00:00.000,120.612,120.709,120.603,120.615,2825.8899
10.09.2015 21:00:00.000,120.615,120.709,120.590,120.676,3805.6599
10.09.2015 22:00:00.000,120.677,120.795,120.668,120.771,4159.54
10.09.2015 23:00:00.000,120.770,120.776,120.580,120.660,3777.1599
11.09.2015 00:00:00.000,120.661,120.965,120.629,120.788,9096.5498
11.09.2015 01:00:00.000,120.790,120.896,120.737,120.752,5638.75
11.09.2015 02:00:00.000,120.755,120.871,120.733,120.801,4420.1602
11.09.2015 03:00:00.000,120.802,120.854,120.781,120.839,3696.8
11.09.2015 04:00:00.000,120.840,120.840,120.771,120.823,2808.8301
11.09.2015 05:00:00.000,120.824,120.829,120.707,120.763,4346.1899
11.09.2015 06:00:00.000,120.762,120.766,120.617,120.703,5428.4902
11.09.2015 07:00:00.000,120.704,120.710,120.360,120.561,9978.0596
11.09.2015 08:00:00.000,120.561,120.581,120.425,120.481,8525.3203
11.09.2015 09:00:00.000,120.480,120.658,120.428,120.592,7055.0298
11.09.2015 10:00:00.000,120.592,120.685,120.563,120.619,5015.0898
11.09.2015 11:00:00.000,120.618,120.704,120.562,120.699,4565.46
11.09.2015 12:00:00.000,120.698,120.827,120.618,120.637,7486.0098
11.09.2015 13:00:00.000,120.638,120.770,120.591,120.652,8034.0298
11.09.2015 14:00:00.000,120.636,120.741,120.566,120.603,8440.71
11.09.2015 15:00:00.000,120.604,120.695,120.473,120.672,8512.6299
11.09.2015 16:00:00.000,120.674,120.741,120.594,120.668,6079.75
11.09.2015 17:00:00.000,120.667,120.685,120.466,120.516,4174.8301
11.09.2015 18:00:00.000,120.517,120.603,120.483,120.591,3142.05
11.09.2015 19:00:00.000,120.592,120.655,120.531,120.565,3035.5
11.09.2015 20:00:00.000,120.566,120.612,120.526,120.565,1729.79
11.09.2015 21:00:00.000,120.565,120.565,120.565,120.565,0
11.09.2015 22:00:00.000,120.565,120.565,120.565,120.565,0
11.09.2015 23:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 00:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 01:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 02:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 03:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 04:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 05:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 06:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 07:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 08:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 09:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 10:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 11:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 12:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 13:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 14:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 15:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 16:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 17:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 18:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 19:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 20:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 21:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 22:00:00.000,120.565,120.565,120.565,120.565,0
12.09.2015 23:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 00:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 01:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 02:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 03:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 04:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 05:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 06:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 07:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 08:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 09:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 10:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 11:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 12:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 13:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 14:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 15:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 16:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 17:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 18:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 19:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 20:00:00.000,120.565,120.565,120.565,120.565,0
13.09.2015 21:00:00.000,120.510,120.548,120.474,120.533,1578.46
13.09.2015 22:00:00.000,120.533,120.648,120.487,120.621,2527.98
13.09.2015 23:00:00.000,120.619,120.840,120.597,120.804,3609.51
14.09.2015 00:00:00.000,120.803,120.804,120.609,120.640,7047.4302
14.09.2015 01:00:00.000,120.640,120.737,120.565,120.612,5203.4902
14.09.2015 02:00:00.000,120.611,120.628,120.436,120.440,9392.1602
14.09.2015 03:00:00.000,120.441,120.489,120.314,120.332,5650.27
14.09.2015 04:00:00.000,120.331,120.378,120.268,120.339,5784.0801
14.09.2015 05:00:00.000,120.338,120.453,120.327,120.327,6734.96
14.09.2015 06:00:00.000,120.330,120.374,120.217,120.280,7263.1499
14.09.2015 07:00:00.000,120.281,120.323,120.113,120.157,9701.3896
14.09.2015 08:00:00.000,120.157,120.247,120.093,120.151,9225.8203
14.09.2015 09:00:00.000,120.151,120.254,120.136,120.161,6524.9902
14.09.2015 10:00:00.000,120.163,120.345,120.160,120.299,5691.6001
14.09.2015 11:00:00.000,120.299,120.439,120.221,120.393,5184
14.09.2015 12:00:00.000,120.393,120.400,120.263,120.284,6114.54
14.09.2015 13:00:00.000,120.285,120.285,119.974,119.990,8584.6396
14.09.2015 14:00:00.000,119.992,120.134,119.977,120.089,9830.1396
14.09.2015 15:00:00.000,120.088,120.127,119.865,119.913,8385.6299
14.09.2015 16:00:00.000,119.917,120.001,119.852,120.001,4695.2202
14.09.2015 17:00:00.000,120.003,120.143,119.950,120.137,3972.3999
14.09.2015 18:00:00.000,120.136,120.151,120.022,120.044,3810.5
14.09.2015 19:00:00.000,120.042,120.193,120.038,120.154,3822.3501
14.09.2015 20:00:00.000,120.155,120.237,120.140,120.235,1958.48
14.09.2015 21:00:00.000,120.232,120.236,120.174,120.221,1303.71
14.09.2015 22:00:00.000,120.224,120.352,120.223,120.336,2400.98
14.09.2015 23:00:00.000,120.337,120.409,120.296,120.363,2833.73
15.09.2015 00:00:00.000,120.362,120.651,120.325,120.611,8128.3101
15.09.2015 01:00:00.000,120.610,120.620,120.382,120.479,6475.5
15.09.2015 02:00:00.000,120.482,120.510,120.284,120.309,4095.26
15.09.2015 03:00:00.000,120.309,120.359,119.909,120.138,9151.6299
15.09.2015 04:00:00.000,120.139,120.165,119.934,119.952,4599.52
15.09.2015 05:00:00.000,119.952,120.108,119.803,119.835,6829.6201
15.09.2015 06:00:00.000,119.834,119.876,119.550,119.703,9758.9697
15.09.2015 07:00:00.000,119.701,119.845,119.564,119.594,10084.8398
15.09.2015 08:00:00.000,119.595,119.601,119.400,119.533,9508.6797
15.09.2015 09:00:00.000,119.533,119.649,119.450,119.626,6943.7998
15.09.2015 10:00:00.000,119.627,119.760,119.524,119.698,5592.7402
15.09.2015 11:00:00.000,119.700,119.760,119.600,119.626,5504.54
15.09.2015 12:00:00.000,119.626,119.848,119.565,119.830,8437.5596
15.09.2015 13:00:00.000,119.831,119.985,119.774,119.884,9082.0898
15.09.2015 14:00:00.000,119.884,120.176,119.852,120.149,9756.5098
15.09.2015 15:00:00.000,120.149,120.326,120.144,120.306,8773.9805
15.09.2015 16:00:00.000,120.305,120.443,120.303,120.359,7996.02
15.09.2015 17:00:00.000,120.360,120.492,120.336,120.456,5239.3301
15.09.2015 18:00:00.000,120.457,120.482,120.389,120.461,4052.4399
15.09.2015 19:00:00.000,120.461,120.468,120.402,120.404,2941.73
15.09.2015 20:00:00.000,120.403,120.439,120.385,120.408,2527.0901
15.09.2015 21:00:00.000,120.408,120.455,120.388,120.405,2689.4299
15.09.2015 22:00:00.000,120.407,120.430,120.353,120.361,3150.04
15.09.2015 23:00:00.000,120.362,120.469,120.360,120.424,2266.1201
16.09.2015 00:00:00.000,120.423,120.431,120.251,120.375,6921.3501
16.09.2015 01:00:00.000,120.374,120.409,120.237,120.310,6068
16.09.2015 02:00:00.000,120.313,120.334,120.220,120.233,4513.9102
16.09.2015 03:00:00.000,120.234,120.245,120.153,120.210,4408.4399
16.09.2015 04:00:00.000,120.210,120.259,120.180,120.198,3817.3999
16.09.2015 05:00:00.000,120.198,120.218,120.107,120.116,6068.46
16.09.2015 06:00:00.000,120.118,120.379,120.118,120.302,6552.8799
16.09.2015 07:00:00.000,120.302,120.423,120.240,120.253,7994.3799
16.09.2015 08:00:00.000,120.251,120.390,120.248,120.338,6167.7798
16.09.2015 09:00:00.000,120.341,120.482,120.316,120.377,6464.3599
16.09.2015 10:00:00.000,120.376,120.581,120.350,120.549,5232.5498
16.09.2015 11:00:00.000,120.550,120.621,120.522,120.593,5913.6802
16.09.2015 12:00:00.000,120.591,120.687,120.427,120.572,9643.9404
16.09.2015 13:00:00.000,120.572,120.630,120.457,120.501,9539.8301
16.09.2015 14:00:00.000,120.502,120.549,120.380,120.486,11700.4102
16.09.2015 15:00:00.000,120.485,120.629,120.481,120.611,6987.71
16.09.2015 16:00:00.000,120.611,120.726,120.611,120.672,5714.6201
16.09.2015 17:00:00.000,120.672,120.673,120.529,120.626,4281.4702
16.09.2015 18:00:00.000,120.626,120.694,120.521,120.689,4620.0898
16.09.2015 19:00:00.000,120.689,120.701,120.572,120.579,4646.3999
16.09.2015 20:00:00.000,120.580,120.613,120.531,120.557,2204.8799
16.09.2015 21:00:00.000,120.555,120.601,120.555,120.589,1365.26
16.09.2015 22:00:00.000,120.588,120.611,120.538,120.565,2511.72
16.09.2015 23:00:00.000,120.565,120.591,120.516,120.543,1718.35
17.09.2015 00:00:00.000,120.545,120.667,120.527,120.533,5938.6699
17.09.2015 01:00:00.000,120.533,120.561,120.424,120.458,5854.1699
17.09.2015 02:00:00.000,120.456,120.523,120.345,120.493,5599.1099
17.09.2015 03:00:00.000,120.495,120.556,120.451,120.529,3657.9399
17.09.2015 04:00:00.000,120.528,120.716,120.507,120.716,4241.0898
17.09.2015 05:00:00.000,120.717,120.882,120.709,120.845,6120.8599
17.09.2015 06:00:00.000,120.847,120.919,120.773,120.845,6325.0601
17.09.2015 07:00:00.000,120.845,120.976,120.839,120.918,7396.5698
17.09.2015 08:00:00.000,120.922,120.941,120.836,120.844,6715.7202
17.09.2015 09:00:00.000,120.845,120.903,120.807,120.850,5215.5898
17.09.2015 10:00:00.000,120.850,120.976,120.803,120.964,4031.72
17.09.2015 11:00:00.000,120.962,120.989,120.894,120.900,3801.47
17.09.2015 12:00:00.000,120.902,120.947,120.857,120.894,4815.4302
17.09.2015 13:00:00.000,120.894,120.914,120.844,120.861,7437.9502
17.09.2015 14:00:00.000,120.856,120.974,120.787,120.898,8121.9399
17.09.2015 15:00:00.000,120.899,120.968,120.880,120.905,6894.04
17.09.2015 16:00:00.000,120.905,120.972,120.881,120.944,4635
17.09.2015 17:00:00.000,120.945,120.986,120.679,120.747,6258.5498
17.09.2015 18:00:00.000,120.746,120.986,120.058,120.228,19586.4492
17.09.2015 19:00:00.000,120.229,120.382,119.792,119.885,15010.5303
17.09.2015 20:00:00.000,119.884,120.031,119.823,120.006,5294.4302
17.09.2015 21:00:00.000,120.006,120.228,119.984,120.188,3390.9399
17.09.2015 22:00:00.000,120.188,120.197,120.092,120.140,2856.1399
17.09.2015 23:00:00.000,120.140,120.254,120.055,120.092,4359.8101
